review_id,dt,rating,sentiment,review
89,26/07/11 04:00,5,positive,Natural Balance Dry Dog Food Lamb Meal and Brown Rice Recipe did wonders for my Jack Russell. She has awful food allergys and this food was our last hope because it was the last food we could find that didnt have SOMETHING in it that she was allergic to. She has no problem eating it dry but normally I mix the Natural Balance Dry Lamb and Brown Rice with the Natural Balance Wet Lamb and Brown Rice.. she seems to like that better. We started feeding it to our other dog (a Bichon) too and she loves it. If your dog has allergys or stomach issue.. or if you want your dog to eat better food-- this is it! You will see a difference in your pet.
90,12/09/12 04:00,5,positive,"Great food! I love the idea of one food for all ages & breeds. Îts a real convenience as well as a really good product.  My 3 dogs eat less, have almost no gas, their poop is regular and a perfect consistency, what else can a mom ask for!!"
91,26/04/12 04:00,5,positive,I have a standard poodle and pomeranian who both do wonderful on this food. I have switched them to a different food (due to price) a couple of times and end up going right back to natural balance.
92,21/04/12 04:00,5,positive,"This is great dog food, my dog has severs allergies and this brand is the only one that we can feed him."
93,09/04/12 04:00,5,positive,This food is great - all ages dogs.  I have a 3 year old and a puppy.  They are both so soft and hardly ever get sick.  The food is good especially when you have Amazon Prime shipping  :)
94,24/02/12 04:00,5,positive,"My golden retriever is one of the most picky dogs Ive ever met.  After experimenting with various types of food, I have found she loves natural balance.  What I really like about natural balance is the fact that it has multiple flavors in dry and wet varieties.  I mix her dry food with a little wet food and my golden loves it.  Furthermore, I do like mixing up the flavors each time as I think the same meal day over day might get a little boring, so I figured why not.  I tend to stay away from the fish type though as it smells...<br /><br />Additionally, I started purchasing off Amazon because Petco didnt have the wet food box and only had a couple of cans.  I came home and to my surprise realized that I could save $20 each time I bought dog food if I just buy it off Amazon.<br /><br />All in all, I definitely recommend and give my stamp of approval to natural balance dog food.  While I have never eaten it, my dog seems to love it."
95,19/02/12 04:00,5,positive,This is the same food we get at pet store. But its delivered to my door! And for the same price or slightly less.
96,01/11/11 04:00,5,positive,Ive been very pleased with the Natural Balance dog food. Our dogs have had issues with other dog foods in the past and I had someone recommend Natural Balance grain free since it is possible they were allergic to grains. Since switching I havent had any issues. It is also helpful that have have different kibble size for larger/smaller sized dogs.
97,26/04/11 04:00,5,positive,"My 1-1/2 year old basenji/jack russell mix loves this dog food. Hes been noticeably healthier and more energetic since I switched him over from the standard dog foods earlier this year. Despite the higher cost of natural dog foods, I find that he eats significantly less of the Natural Balance dog foods and still stays happy and full. On the normal dog foods, hed eat up to 3 cups of dog food a day (the recommended serving for his size), whereas he only eats about 1 cup to 1-1/2 cup of the Natural Balance dog food a day. When you take this into account, youre actually getting more bang for your buck with the natural dog foods since you dont have to buy as much to last just as long as the normal dog foods... and a healthier, happier dog, to boot! Add in the fact that you can get free, 2-day shipping with Amazon Prime... Im sold!!"
98,10/02/11 03:00,5,positive,Our pup has experienced allergies in forms of hotspots and itching from other dog foods. The cheap you can buy it anywhere food not only have crazy preservatives in them but can cause health problems for your pets.  This food works wonders on reducing allergies and our dog loves the food.<br />This message is RAMSEY FrAnkenSteiN approved.
99,18/01/11 03:00,5,positive,"My English Bulldog had skin allergies the summer we got him at age 3.  The vet recommended we wean him off the food his previous owner gave him (Iams Lamb and Rice) and onto a new kind.  This was the second one we tried, and it has been working ever since.  Its for dogs that need a limited diet who can be sensitive to additives and proteins commonly found in commercial dog food (like chicken or beef)."
100,08/03/12 04:00,1,negative,"I fed this to my Golden Retriever and he hated it.  He wouldnt eat it, and when he did, it gave him terrible diarrhea.  We will not be buying this again.  Its also super expensive."
101,27/01/09 03:00,5,positive,"The mouth says, How do I love thee, let me count the ways...<br />If you like apple products a must have item.  The only draw back, shipping cost.  These are very heavy."
102,26/10/09 03:00,4,neutral,"Arrived slightly thawed. My parents wouldnt accept it. However, the company was very helpful and issued a full refund."
103,23/04/12 04:00,4,neutral,"The crust on these tarts are perfect.  My husband loves these, but Im not so crazy about them.  They are just too sour/tart for my taste.  Ill eat the crust and hubby takes my filling.  My kids think theyre great, so maybe its just me."
104,18/03/12 04:00,5,positive,"These are absolutely scrumptuous!  My husband and I both love them, however, as another customer put it, they are expensive to ship!  The cost of shipping is more than the tartlets themselves are!"
105,13/01/12 04:00,5,positive,What a nice alternative to an apple pie. Love the fact there was no slicing and dicing. Easy to prepare. I also loved the fact that you can make them fresh whenever needed.
106,22/06/11 04:00,5,positive,I like Creme Brulee. I loved that these were so easy. Just sprinkle on the sugar that came with and broil. They look amazing and taste great. My guess thought I really went out of the way for them when really it took all of 5 minutes. I will be ordering more!
107,07/03/09 03:00,3,neutral,not what I was expecting in terms of the companys reputation for excellent home delivery products
108,18/01/11 03:00,5,positive,"I first bought pickled asparagus at an Amish market and it was love at first bite. Hence, when I saw these on the discount rack at the local Safeway I cleaned it out.  These are even better than the ones from the Amish market. They are fantastic, and some of the jars have a bonus clove of garlic at the bottom. Im going to order the six pack and Im a household of one. They wont go to waste!"
109,31/05/09 04:00,5,positive,"I love asparagus.  Up until very recently, I had never had pickled asparagus.  Oh my goodness, when a friend introduced me to this exact brand, I couldnt believe how great stuff tasted.  I loved it so much I bought the six pack.  Ive got 2 jars left.  Gonna need more!!"
110,19/09/11 04:00,5,positive,"Im presently on a diet and I was at my Fresh and Easy Neighborhood Grocery looking over possible diet foods. I wanted things that were tasty, non-fat and low in calories. I came home with about a dozen items. Thats how I discovered the Tillen Farms Pickled Crispy Asparagus. Well, Ive always liked asparagus anyway and Ive enjoyed several brands of pickled asparagus. This Tillen Farms brand is really, really good! Its the best I can recall. Theres an excellent flavor and a big clove of garlic down in  the bottom of the jar which Im looking forward to eating. I cant believe how good this asparagus tastes and right on the front it says only 60 calories per jar! Now this is my idea of a good diet food!<br /><br />Gary Peterson"
